+-------------+----------+-------------------+---------+--------+-----------------+---------+------------+---------+-------------------+
|TransactionID|CustomerID|               Date|   Amount|Currency|  TransactionType|   Status|Counterparty| Location|          Timestamp|
|      TXN2429|   CUST029|2024-02-06 00:00:00| 11390.15|     INR|Transfer Received|Completed|        Bank|   Mumbai|2024-02-06 00:00:00|
|      TXN9164|   CUST028|2024-02-04 00:00:00|-10603.06|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-04 00:00:00|
|      TXN5655|   CUST001|2024-02-23 00:00:00| -47386.8|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-23 00:00:00|
|      TXN5988|   CUST025|2024-02-14 00:00:00| 33241.27|     INR|          Deposit|Completed|     CUST010|   Mumbai|2024-02-14 00:00:00|
|      TXN8106|   CUST015|2024-02-14 00:00:00|-13434.47|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-14 00:00:00|
|      TXN2685|   CUST012|2024-02-03 00:00:00| 36627.44|     INR|Transfer Received|Completed|        Bank|   Jaipur|2024-02-03 00:00:00|
|      TXN4310|   CUST045|2024-02-11 00:00:00| 47138.35|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-11 00:00:00|
|      TXN7954|   CUST040|2024-02-12 00:00:00| 22951.32|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-12 00:00:00|
|      TXN7861|   CUST025|2024-02-24 00:00:00| 14970.79|     INR|          Deposit|Completed|     CUST033|  Kolkata|2024-02-24 00:00:00|
|      TXN4264|   CUST001|2024-02-11 00:00:00| 44512.73|     INR|          Deposit|Completed|     CUST048|Ahmedabad|2024-02-11 00:00:00|
|      TXN2661|   CUST020|2024-02-24 00:00:00|-28404.36|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-24 00:00:00|
|      TXN6044|   CUST037|2024-02-10 00:00:00| 31055.73|     INR|Transfer Received|Completed|     CUST039|  Lucknow|2024-02-10 00:00:00|
|      TXN4096|   CUST007|2024-02-01 00:00:00| 46988.81|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-01 00:00:00|
|      TXN1313|   CUST002|2024-02-19 00:00:00| -35185.3|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-19 00:00:00|
|      TXN4212|   CUST021|2024-02-08 00:00:00| -15497.7|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-08 00:00:00|
|      TXN5612|   CUST022|2024-02-17 00:00:00| 32335.86|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-17 00:00:00|
|      TXN2708|   CUST008|2024-02-10 00:00:00| 16782.87|     INR|Transfer Received|Completed|        Bank|  Kolkata|2024-02-10 00:00:00|
|      TXN7848|   CUST021|2024-02-13 00:00:00|  7160.67|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-13 00:00:00|
|      TXN5008|   CUST024|2024-02-22 00:00:00| 21116.34|     INR|          Deposit|Completed|     CUST030|  Lucknow|2024-02-22 00:00:00|
|      TXN8362|   CUST027|2024-02-05 00:00:00| 41409.35|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-05 00:00:00|
|      TXN8554|   CUST019|2024-02-23 00:00:00| 33011.74|     INR|Transfer Received|Completed|     CUST013|Hyderabad|2024-02-23 00:00:00|
|      TXN1069|   CUST037|2024-02-16 00:00:00| 47576.21|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-16 00:00:00|
|      TXN4248|   CUST027|2024-02-08 00:00:00| 20308.64|     INR|          Deposit|Completed|     CUST046|   Jaipur|2024-02-08 00:00:00|
|      TXN2480|   CUST007|2024-02-28 00:00:00|  47926.2|     INR|          Deposit|Completed|     CUST031|Ahmedabad|2024-02-28 00:00:00|
|      TXN7833|   CUST004|2024-02-12 00:00:00| 32395.77|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-12 00:00:00|
|      TXN5337|   CUST031|2024-02-22 00:00:00|  46377.7|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-22 00:00:00|
|      TXN7975|   CUST048|2024-02-13 00:00:00|-29201.32|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-13 00:00:00|
|      TXN4413|   CUST025|2024-02-19 00:00:00| 49231.53|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-19 00:00:00|
|      TXN8004|   CUST045|2024-02-14 00:00:00| 35586.48|     INR|          Deposit|Completed|     CUST047|  Kolkata|2024-02-14 00:00:00|
|      TXN9406|   CUST006|2024-02-06 00:00:00| 16515.71|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-06 00:00:00|
|      TXN2530|   CUST007|2024-02-01 00:00:00|-23287.98|     INR|       Withdrawal|Completed|     CUST004|  Kolkata|2024-02-01 00:00:00|
|      TXN4228|   CUST044|2024-02-02 00:00:00| 15022.51|     INR|          Deposit|Completed|     CUST011|   Mumbai|2024-02-02 00:00:00|
|      TXN6298|   CUST021|2024-02-07 00:00:00| 20028.63|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-07 00:00:00|
|      TXN3692|   CUST012|2024-02-02 00:00:00|-49286.51|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-02 00:00:00|
|      TXN6712|   CUST004|2024-02-24 00:00:00| 47280.73|     INR|          Deposit|Completed|         ATM|  Lucknow|2024-02-24 00:00:00|
|      TXN6400|   CUST014|2024-02-05 00:00:00|  8035.19|     INR|          Deposit|Completed|     CUST035|  Lucknow|2024-02-05 00:00:00|
|      TXN4882|   CUST041|2024-02-27 00:00:00| 16227.93|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-27 00:00:00|
|      TXN5380|   CUST030|2024-02-28 00:00:00| 11879.36|     INR|Transfer Received|Completed|     CUST024|  Chennai|2024-02-28 00:00:00|
|      TXN9923|   CUST006|2024-02-18 00:00:00|  1146.22|     INR|Transfer Received|Completed|        Bank|  Chennai|2024-02-18 00:00:00|
|      TXN1007|   CUST042|2024-02-11 00:00:00|  9779.57|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-11 00:00:00|
|      TXN5339|   CUST048|2024-02-09 00:00:00|-39179.28|     INR|    Transfer Sent|Completed|         ATM|     Pune|2024-02-09 00:00:00|
|      TXN3045|   CUST050|2024-02-18 00:00:00| 40050.54|     INR|Transfer Received|Completed|     CUST012|  Chennai|2024-02-18 00:00:00|
|      TXN9427|   CUST046|2024-02-17 00:00:00|-16285.93|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-17 00:00:00|
|      TXN9998|   CUST008|2024-02-17 00:00:00|  8160.87|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-17 00:00:00|
|      TXN4312|   CUST024|2024-02-24 00:00:00| 21008.63|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-24 00:00:00|
|      TXN4485|   CUST008|2024-02-01 00:00:00|  45763.2|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-01 00:00:00|
|      TXN7223|   CUST011|2024-02-05 00:00:00|  9120.27|     INR|Transfer Received|Completed|     CUST007|     Pune|2024-02-05 00:00:00|
|      TXN2122|   CUST003|2024-02-06 00:00:00|-44871.38|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-06 00:00:00|
|      TXN5818|   CUST029|2024-02-28 00:00:00|-26625.92|     INR|    Transfer Sent|Completed|     CUST034|    Delhi|2024-02-28 00:00:00|
|      TXN2777|   CUST016|2024-02-27 00:00:00| 49232.15|     INR|Transfer Received|Completed|     CUST046|  Chennai|2024-02-27 00:00:00|
|      TXN3822|   CUST050|2024-02-11 00:00:00| 17670.02|     INR|Transfer Received|Completed|     CUST044|  Kolkata|2024-02-11 00:00:00|
|      TXN3355|   CUST049|2024-02-09 00:00:00| 19464.13|     INR|          Deposit|Completed|         ATM|  Kolkata|2024-02-09 00:00:00|
|      TXN2171|   CUST041|2024-02-05 00:00:00| 14337.42|     INR|          Deposit|Completed|        Bank|Hyderabad|2024-02-05 00:00:00|
|      TXN5501|   CUST007|2024-02-02 00:00:00| 11052.32|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-02 00:00:00|
|      TXN4017|   CUST020|2024-02-17 00:00:00| 11694.57|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-17 00:00:00|
|      TXN5387|   CUST002|2024-02-17 00:00:00|-44360.18|     INR|       Withdrawal|Completed|     CUST013|     Pune|2024-02-17 00:00:00|
|      TXN6110|   CUST015|2024-02-19 00:00:00| 41792.65|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-19 00:00:00|
|      TXN6680|   CUST020|2024-02-18 00:00:00|-49464.02|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-18 00:00:00|
|      TXN4910|   CUST014|2024-02-19 00:00:00|  3027.91|     INR|          Deposit|Completed|     CUST041|Ahmedabad|2024-02-19 00:00:00|
|      TXN9367|   CUST020|2024-02-14 00:00:00|-37807.52|     INR|       Withdrawal|Completed|     CUST019|     Pune|2024-02-14 00:00:00|
|      TXN6647|   CUST016|2024-02-27 00:00:00|-35092.68|     INR|       Withdrawal|Completed|     CUST047|  Kolkata|2024-02-27 00:00:00|
|      TXN5310|   CUST031|2024-02-24 00:00:00| 31737.42|     INR|Transfer Received|Completed|     CUST015|   Mumbai|2024-02-24 00:00:00|
|      TXN7240|   CUST003|2024-02-19 00:00:00|  2289.42|     INR|          Deposit|Completed|         ATM|  Lucknow|2024-02-19 00:00:00|
|      TXN2365|   CUST024|2024-02-04 00:00:00|-28632.85|     INR|       Withdrawal|Completed|     CUST047|     Pune|2024-02-04 00:00:00|
|      TXN2433|   CUST049|2024-02-03 00:00:00|  1489.11|     INR|Transfer Received|Completed|        Bank|   Mumbai|2024-02-03 00:00:00|
|      TXN4250|   CUST036|2024-02-13 00:00:00| 21245.64|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-13 00:00:00|
|      TXN5979|   CUST022|2024-02-24 00:00:00| 38631.44|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-24 00:00:00|
|      TXN8401|   CUST033|2024-02-05 00:00:00|-20475.74|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-05 00:00:00|
|      TXN1423|   CUST004|2024-02-10 00:00:00| -43507.2|     INR|       Withdrawal|Completed|         ATM|   Mumbai|2024-02-10 00:00:00|
|      TXN6199|   CUST022|2024-02-27 00:00:00| -4554.18|     INR|    Transfer Sent|Completed|         ATM|     Pune|2024-02-27 00:00:00|
|      TXN1693|   CUST002|2024-02-24 00:00:00| 22920.81|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-24 00:00:00|
|      TXN4003|   CUST030|2024-02-07 00:00:00| -6398.55|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-07 00:00:00|
|      TXN1043|   CUST015|2024-02-17 00:00:00| 48716.69|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-17 00:00:00|
|      TXN8062|   CUST010|2024-02-16 00:00:00|-31149.81|     INR|       Withdrawal|Completed|     CUST001|   Jaipur|2024-02-16 00:00:00|
|      TXN9750|   CUST011|2024-02-14 00:00:00| -22106.8|     INR|       Withdrawal|Completed|        Bank|  Chennai|2024-02-14 00:00:00|
|      TXN2326|   CUST037|2024-02-02 00:00:00| 34605.16|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-02 00:00:00|
|      TXN9570|   CUST040|2024-02-23 00:00:00|  4149.01|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-23 00:00:00|
|      TXN4804|   CUST041|2024-02-01 00:00:00|  40932.7|     INR|          Deposit|Completed|        Bank|  Chennai|2024-02-01 00:00:00|
|      TXN3409|   CUST001|2024-02-24 00:00:00| 38023.41|     INR|          Deposit|Completed|         ATM|  Lucknow|2024-02-24 00:00:00|
|      TXN3005|   CUST026|2024-02-22 00:00:00| 34545.81|     INR|Transfer Received|Completed|     CUST035|Ahmedabad|2024-02-22 00:00:00|
|      TXN7257|   CUST034|2024-02-22 00:00:00| 35808.15|     INR|          Deposit|Completed|        Bank|   Mumbai|2024-02-22 00:00:00|
|      TXN3876|   CUST011|2024-02-24 00:00:00|-34367.63|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-24 00:00:00|
|      TXN9217|   CUST038|2024-02-03 00:00:00|-35747.73|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-03 00:00:00|
|      TXN6203|   CUST023|2024-02-09 00:00:00|-33089.31|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-09 00:00:00|
|      TXN1596|   CUST009|2024-02-23 00:00:00|-15335.46|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-23 00:00:00|
|      TXN6589|   CUST007|2024-02-13 00:00:00| 48831.64|     INR|          Deposit|Completed|     CUST029|Ahmedabad|2024-02-13 00:00:00|
|      TXN7713|   CUST048|2024-02-14 00:00:00| 34785.45|     INR|Transfer Received|Completed|        Bank|  Kolkata|2024-02-14 00:00:00|
|      TXN6697|   CUST047|2024-02-21 00:00:00|   248.73|     INR|Transfer Received|Completed|     CUST025|   Jaipur|2024-02-21 00:00:00|
|      TXN6967|   CUST039|2024-02-06 00:00:00| 25328.79|     INR|          Deposit|Completed|        Bank|Hyderabad|2024-02-06 00:00:00|
|      TXN5179|   CUST031|2024-02-21 00:00:00| 30373.72|     INR|Transfer Received|Completed|     CUST031|Hyderabad|2024-02-21 00:00:00|
|      TXN7720|   CUST040|2024-02-24 00:00:00|-40621.33|     INR|    Transfer Sent|Completed|     CUST026|   Mumbai|2024-02-24 00:00:00|
|      TXN8480|   CUST014|2024-02-24 00:00:00| 24451.22|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-24 00:00:00|
|      TXN7223|   CUST048|2024-02-18 00:00:00|  -712.16|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-18 00:00:00|
|      TXN5199|   CUST013|2024-02-09 00:00:00|  2489.04|     INR|Transfer Received|Completed|     CUST041|  Lucknow|2024-02-09 00:00:00|
|      TXN1046|   CUST022|2024-02-25 00:00:00|-45771.66|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-25 00:00:00|
|      TXN8967|   CUST004|2024-02-05 00:00:00|-26538.18|     INR|       Withdrawal|Completed|         ATM|   Mumbai|2024-02-05 00:00:00|
|      TXN5617|   CUST045|2024-02-27 00:00:00| 19559.91|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-27 00:00:00|
|      TXN6503|   CUST005|2024-02-27 00:00:00|-45730.24|     INR|    Transfer Sent|Completed|     CUST037|  Kolkata|2024-02-27 00:00:00|
|      TXN3271|   CUST011|2024-02-26 00:00:00|  29063.8|     INR|          Deposit|Completed|         ATM|  Kolkata|2024-02-26 00:00:00|
|      TXN2451|   CUST049|2024-02-07 00:00:00| -1240.46|     INR|    Transfer Sent|Completed|        Bank|Hyderabad|2024-02-07 00:00:00|
|      TXN5535|   CUST045|2024-02-06 00:00:00| 18122.66|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-06 00:00:00|
|      TXN4115|   CUST024|2024-02-02 00:00:00| 16910.77|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-02 00:00:00|
|      TXN6137|   CUST028|2024-02-09 00:00:00| 12721.33|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-09 00:00:00|
|      TXN5340|   CUST043|2024-02-13 00:00:00| -6928.31|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-13 00:00:00|
|      TXN3267|   CUST043|2024-02-19 00:00:00|-41882.09|     INR|       Withdrawal|Completed|     CUST005|Bangalore|2024-02-19 00:00:00|
|      TXN1584|   CUST047|2024-02-06 00:00:00| -8397.95|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-06 00:00:00|
|      TXN3752|   CUST032|2024-02-11 00:00:00| 43921.08|     INR|Transfer Received|Completed|         ATM|    Delhi|2024-02-11 00:00:00|
|      TXN1497|   CUST025|2024-02-20 00:00:00|-39257.03|     INR|    Transfer Sent|Completed|        Bank|    Delhi|2024-02-20 00:00:00|
|      TXN8694|   CUST032|2024-02-27 00:00:00| 28121.25|     INR|Transfer Received|Completed|         ATM|    Delhi|2024-02-27 00:00:00|
|      TXN2044|   CUST040|2024-02-19 00:00:00| 17552.14|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-19 00:00:00|
|      TXN5021|   CUST031|2024-02-23 00:00:00| 26230.27|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-23 00:00:00|
|      TXN9524|   CUST002|2024-02-09 00:00:00|  -8006.4|     INR|    Transfer Sent|Completed|     CUST045|  Lucknow|2024-02-09 00:00:00|
|      TXN8364|   CUST002|2024-02-02 00:00:00| 30563.22|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-02 00:00:00|
|      TXN2970|   CUST035|2024-02-24 00:00:00|-49711.31|     INR|    Transfer Sent|Completed|     CUST014|Bangalore|2024-02-24 00:00:00|
|      TXN9053|   CUST026|2024-02-11 00:00:00| 26180.14|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-11 00:00:00|
|      TXN5050|   CUST020|2024-02-16 00:00:00| 20875.62|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-16 00:00:00|
|      TXN9670|   CUST022|2024-02-13 00:00:00|-44695.58|     INR|       Withdrawal|Completed|     CUST027|Hyderabad|2024-02-13 00:00:00|
|      TXN3604|   CUST010|2024-02-06 00:00:00|  23675.8|     INR|Transfer Received|Completed|        Bank|   Jaipur|2024-02-06 00:00:00|
|      TXN5088|   CUST018|2024-02-03 00:00:00|-46142.59|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-03 00:00:00|
|      TXN5562|   CUST047|2024-02-14 00:00:00| -2739.13|     INR|    Transfer Sent|Completed|        Bank|Ahmedabad|2024-02-14 00:00:00|
|      TXN8399|   CUST005|2024-02-25 00:00:00| 24373.89|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-25 00:00:00|
|      TXN7657|   CUST010|2024-02-02 00:00:00|-13495.96|     INR|       Withdrawal|Completed|     CUST022|    Delhi|2024-02-02 00:00:00|
|      TXN9674|   CUST032|2024-02-01 00:00:00|-45198.29|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-01 00:00:00|
|      TXN2020|   CUST002|2024-02-13 00:00:00| 44229.95|     INR|Transfer Received|Completed|        Bank|Hyderabad|2024-02-13 00:00:00|
|      TXN4568|   CUST048|2024-02-03 00:00:00| 39228.02|     INR|          Deposit|Completed|     CUST029|   Mumbai|2024-02-03 00:00:00|
|      TXN7068|   CUST032|2024-02-04 00:00:00|  2067.17|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-04 00:00:00|
|      TXN6465|   CUST045|2024-02-13 00:00:00|-12520.86|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-13 00:00:00|
|      TXN4298|   CUST043|2024-02-25 00:00:00|-36357.16|     INR|       Withdrawal|Completed|     CUST016|     Pune|2024-02-25 00:00:00|
|      TXN5180|   CUST043|2024-02-01 00:00:00| 18174.86|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-01 00:00:00|
|      TXN8515|   CUST003|2024-02-14 00:00:00| 13608.74|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-14 00:00:00|
|      TXN3606|   CUST015|2024-02-23 00:00:00|-38616.28|     INR|    Transfer Sent|Completed|     CUST009|   Jaipur|2024-02-23 00:00:00|
|      TXN7838|   CUST031|2024-02-04 00:00:00|-43775.21|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-04 00:00:00|
|      TXN7365|   CUST003|2024-02-11 00:00:00|-13182.64|     INR|       Withdrawal|Completed|     CUST047|Bangalore|2024-02-11 00:00:00|
|      TXN9843|   CUST022|2024-02-21 00:00:00|-10649.98|     INR|    Transfer Sent|Completed|     CUST006|  Kolkata|2024-02-21 00:00:00|
|      TXN6501|   CUST003|2024-02-22 00:00:00|-48222.74|     INR|    Transfer Sent|Completed|     CUST048|    Delhi|2024-02-22 00:00:00|
|      TXN1832|   CUST020|2024-02-04 00:00:00|-24836.45|     INR|    Transfer Sent|Completed|     CUST044|Ahmedabad|2024-02-04 00:00:00|
|      TXN2705|   CUST050|2024-02-02 00:00:00|-31190.89|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-02 00:00:00|
|      TXN5845|   CUST028|2024-02-14 00:00:00|-31573.99|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-14 00:00:00|
|      TXN7431|   CUST004|2024-02-24 00:00:00| 14552.55|     INR|Transfer Received|Completed|     CUST033|Hyderabad|2024-02-24 00:00:00|
|      TXN8169|   CUST031|2024-02-22 00:00:00| 26991.53|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-22 00:00:00|
|      TXN2877|   CUST037|2024-02-24 00:00:00| -3081.67|     INR|    Transfer Sent|Completed|     CUST039|Hyderabad|2024-02-24 00:00:00|
